location,calc_2,De Bilt,Verdamping,De Bilt Test
parameter,Waterlevel mean (m A,Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-02 16:45:00,-0.5417191982269287,,,
1950-01-02 17:00:00,-0.5433741807937622,0.8820899999999999,0.0,1.058508
1950-01-02 17:15:00,-0.5453473329544067,,,
1950-01-02 17:30:00,-0.5470789670944214,,,
1950-01-02 17:45:00,-0.5488133430480957,,,
1950-01-02 18:00:00,-0.5512464642524719,0.67518,0.0,0.8102159999999999
1950-01-02 18:15:00,-0.5530955791473389,,,
1950-01-02 18:30:00,-0.5547812581062317,,,
1950-01-02 18:45:00,-0.5564597845077515,,,
1950-01-02 19:00:00,-0.5587625503540039,0.0,0.0,0.0
1950-01-02 19:15:00,-0.5608447790145874,,,
1950-01-02 19:30:00,-0.5622331500053406,,,
1950-01-02 19:45:00,-0.5639252662658691,,,
1950-01-02 20:00:00,-0.5660232901573181,0.53361,0.0,0.640332
1950-01-02 20:15:00,-0.5685312747955322,,,
1950-01-02 20:30:00,-0.5706382989883423,,,
1950-01-02 20:45:00,-0.5726431608200073,,,
1950-01-02 21:00:00,-0.5734198689460754,0.29403,0.0,0.35283600000000004
1950-01-02 21:15:00,-0.5734896659851074,,,
1950-01-02 21:30:00,-0.5740958452224731,,,
1950-01-02 21:45:00,-0.5755686163902283,,,
1950-01-02 22:00:00,-0.5782321691513062,0.0,0.0,0.0
1950-01-02 22:15:00,-0.5789607763290405,,,
1950-01-02 22:30:00,-0.5787273645401001,,,
1950-01-02 22:45:00,-0.5789780020713806,,,
1950-01-02 23:00:00,-0.5795373916625977,0.0,0.0,0.0
1950-01-02 23:15:00,-0.5814981460571289,,,
1950-01-02 23:30:00,-0.583301842212677,,,
1950-01-02 23:45:00,-0.5845427513122559,,,
1950-01-03 00:00:00,-0.5860242247581482,0.0,0.0,0.0
1950-01-03 00:15:00,-0.5876511335372925,,,
1950-01-03 00:30:00,-0.5892998576164246,,,
1950-01-03 00:45:00,-0.5911336541175842,,,
1950-01-03 01:00:00,-0.5931723713874817,0.0,0.0,0.0
1950-01-03 01:15:00,-0.593947172164917,,,
1950-01-03 01:30:00,-0.5950174927711487,,,
1950-01-03 01:45:00,-0.5958849787712097,,,
1950-01-03 02:00:00,-0.5965889096260071,0.0,0.0,0.0
1950-01-03 02:15:00,-0.5972477793693542,,,
1950-01-03 02:30:00,-0.5995137691497803,,,
1950-01-03 02:45:00,-0.6012728810310364,,,
1950-01-03 03:00:00,-0.6026033163070679,0.0,0.0,0.0
1950-01-03 03:15:00,-0.6029708981513977,,,
1950-01-03 03:30:00,-0.606452465057373,,,
1950-01-03 03:45:00,-0.6048617959022522,,,
1950-01-03 04:00:00,-0.6065711379051208,0.0,0.0,0.0
1950-01-03 04:15:00,-0.606456458568573,,,
1950-01-03 04:30:00,-0.6084521412849426,,,
1950-01-03 04:45:00,-0.6093411445617676,,,
1950-01-03 05:00:00,-0.6105722784996033,0.0,0.0,0.0
1950-01-03 05:15:00,-0.6079731583595276,,,
1950-01-03 05:30:00,-0.6085895895957947,,,
1950-01-03 05:45:00,-0.6096163988113403,,,
1950-01-03 06:00:00,-0.6094666719436646,0.0,0.0,0.0
1950-01-03 06:15:00,-0.6108939051628113,,,
1950-01-03 06:30:00,-0.6096547842025757,,,
1950-01-03 06:45:00,-0.6110982298851013,,,
1950-01-03 07:00:00,-0.6110991835594177,0.0,0.0,0.0
1950-01-03 07:15:00,-0.6113315224647522,,,
1950-01-03 07:30:00,-0.6138901114463806,,,
1950-01-03 07:45:00,-0.6155786514282227,,,
1950-01-03 08:00:00,-0.614978551864624,0.0,0.0,0.0
1950-01-03 08:15:00,-0.6166419386863708,,,
1950-01-03 08:30:00,-0.618922233581543,,,
1950-01-03 08:45:00,-0.6206613779067993,,,
1950-01-03 09:00:00,-0.6228537559509277,0.0,0.0,0.0
1950-01-03 09:15:00,-0.6309454441070557,,,
1950-01-03 09:30:00,-0.6424829363822937,,,
1950-01-03 09:45:00,-0.643559992313385,,,
1950-01-03 10:00:00,-0.6460688710212708,0.0,0.0,0.0
1950-01-03 10:15:00,-0.6477693319320679,,,
1950-01-03 10:30:00,-0.6498345732688904,,,
1950-01-03 10:45:00,-0.6479505896568298,,,
1950-01-03 11:00:00,-0.6482168436050415,0.0,0.0,0.0
1950-01-03 11:15:00,-0.6487799286842346,,,
1950-01-03 11:30:00,-0.6503621339797974,,,
1950-01-03 11:45:00,-0.650624692440033,,,
1950-01-03 12:00:00,-0.6523120999336243,0.0,0.0,0.0
1950-01-03 12:15:00,-0.6531506776809692,,,
1950-01-03 12:30:00,-0.6510109305381775,,,
1950-01-03 12:45:00,-0.6528792977333069,,,
1950-01-03 13:00:00,-0.6548691391944885,0.0,0.0,0.0
1950-01-03 13:15:00,-0.6522937417030334,,,
1950-01-03 13:30:00,-0.6523208022117615,,,
1950-01-03 13:45:00,-0.6508630514144897,,,
1950-01-03 14:00:00,-0.651821494102478,0.0,0.0,0.0
1950-01-03 14:15:00,-0.6531491279602051,,,
1950-01-03 14:30:00,-0.6530489325523376,,,
1950-01-03 14:45:00,-0.6525243520736694,,,
1950-01-03 15:00:00,-0.6535746455192566,0.0,0.0,0.0
1950-01-03 15:15:00,-0.6534251570701599,,,
1950-01-03 15:30:00,-0.6531121134757996,,,
1950-01-03 15:45:00,-0.6548418402671814,,,
1950-01-03 16:00:00,-0.6560056805610657,0.0,0.0,0.0
1950-01-03 16:15:00,-0.6578023433685303,,,
1950-01-03 16:30:00,-0.6590789556503296,,,
1950-01-03 16:45:00,-0.6584857106208801,,,
1950-01-03 17:00:00,-0.6586419939994812,0.0,0.0,0.0
1950-01-03 17:15:00,-0.6576801538467407,,,
1950-01-03 17:30:00,-0.6599136590957642,,,
1950-01-03 17:45:00,-0.661147952079773,,,
1950-01-03 18:00:00,-0.6609526872634888,0.0,0.0,0.0
1950-01-03 18:15:00,-0.6603015065193176,,,
1950-01-03 18:30:00,-0.6614289879798889,,,
1950-01-03 18:45:00,-0.6617425680160522,,,
1950-01-03 19:00:00,-0.6634664535522461,0.0,0.0,0.0
1950-01-03 19:15:00,-0.6609209775924683,,,
1950-01-03 19:30:00,-0.6623678803443909,,,
1950-01-03 19:45:00,-0.6638810038566589,,,
1950-01-03 20:00:00,-0.6621780395507812,0.0,0.0,0.0
1950-01-03 20:15:00,-0.6619829535484314,,,
1950-01-03 20:30:00,-0.6606171131134033,,,
1950-01-03 20:45:00,-0.6659939885139465,,,
1950-01-03 21:00:00,-0.665630042552948,0.0,0.0,0.0
1950-01-03 21:15:00,-0.667288064956665,,,
1950-01-03 21:30:00,-0.6653934121131897,,,
1950-01-03 21:45:00,-0.6658323407173157,,,
1950-01-03 22:00:00,-0.666914701461792,0.0,0.0,0.0
1950-01-03 22:15:00,-0.6651952266693115,,,
1950-01-03 22:30:00,-0.6605984568595886,,,
1950-01-03 22:45:00,-0.6611671447753906,,,
