location,1,De Bilt,Verdamping,De Bilt Test
parameter,Discharge mean(m³/s),Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-03 20:15:00,-0.0012148866662755609,,,
1950-01-03 20:30:00,-0.0015019029378890991,,,
1950-01-03 20:45:00,-0.0013875041622668505,,,
1950-01-03 21:00:00,-0.0013027734821662307,0.0,0.0,0.0
1950-01-03 21:15:00,-0.0012098578736186028,,,
1950-01-03 21:30:00,0.0003424053138587624,,,
1950-01-03 21:45:00,0.002912727650254965,,,
1950-01-03 22:00:00,0.0013762727612629533,0.0,0.0,0.0
1950-01-03 22:15:00,0.0032480356749147177,,,
1950-01-03 22:30:00,0.004021062050014734,,,
1950-01-03 22:45:00,0.004415856674313545,,,
1950-01-03 23:00:00,0.00339664239436388,0.0,0.0,0.0
1950-01-03 23:15:00,0.0017784152878448367,,,
1950-01-03 23:30:00,0.0009130858234129846,,,
1950-01-03 23:45:00,0.0008193657849915326,,,
1950-01-04 00:00:00,0.00016852107364684343,0.0,0.0,0.0
1950-01-04 00:15:00,-0.00037708895979449153,,,
1950-01-04 00:30:00,-0.001091702957637608,,,
1950-01-04 00:45:00,-0.0016206202562898397,,,
1950-01-04 01:00:00,-0.0015727115096524358,0.0,0.0,0.0
1950-01-04 01:15:00,-0.0011823048116639256,,,
1950-01-04 01:30:00,-0.00111957429908216,,,
1950-01-04 01:45:00,-0.0003502808976918459,,,
1950-01-04 02:00:00,0.0018727794522419572,0.0,0.0,0.0
1950-01-04 02:15:00,-0.00016897493333090097,,,
1950-01-04 02:30:00,0.002808457938954234,,,
1950-01-04 02:45:00,0.002682559657841921,,,
1950-01-04 03:00:00,0.005447566043585539,0.0,0.0,0.0
1950-01-04 03:15:00,0.004197889473289251,,,
1950-01-04 03:30:00,0.0033462299033999443,,,
1950-01-04 03:45:00,0.0018660931382328272,,,
1950-01-04 04:00:00,0.0008317846804857254,0.0,0.0,0.0
1950-01-04 04:15:00,0.0005486923037096858,,,
1950-01-04 04:30:00,9.606539606465958e-06,,,
1950-01-04 04:45:00,-0.0004839165194425732,,,
1950-01-04 05:00:00,-0.0010401117615401745,0.0,0.0,0.0
1950-01-04 05:15:00,-0.0014836916234344244,,,
1950-01-04 05:30:00,-0.0016808691434562206,,,
1950-01-04 05:45:00,-0.0012681189691647887,,,
1950-01-04 06:00:00,-0.0011465216521173716,0.0,0.0,0.0
1950-01-04 06:15:00,-0.0008105076849460602,,,
1950-01-04 06:30:00,0.0009858148405328393,,,
1950-01-04 06:45:00,0.0017012609168887138,,,
1950-01-04 07:00:00,0.0019841582980006933,0.0,0.0,0.0
1950-01-04 07:15:00,0.0030588076915591955,,,
1950-01-04 07:30:00,0.003790030488744378,,,
1950-01-04 07:45:00,0.004222871735692024,,,
1950-01-04 08:00:00,0.004476526752114296,0.0,0.0,0.0
1950-01-04 08:15:00,0.004387934226542711,,,
1950-01-04 08:30:00,0.0032179499976336956,,,
1950-01-04 08:45:00,0.0007386268116533756,,,
1950-01-04 09:00:00,-0.0005886448780074716,0.0,0.0,0.0
1950-01-04 09:15:00,-0.0009543640771880746,,,
1950-01-04 09:30:00,-0.0011421125382184982,,,
1950-01-04 09:45:00,-0.0011773761361837387,,,
1950-01-04 10:00:00,-0.0011658270377665758,0.0,0.0,0.0
1950-01-04 10:15:00,-0.0010595390340313315,,,
1950-01-04 10:30:00,-0.0009133917046710849,,,
1950-01-04 10:45:00,-0.0019661046098917723,,,
1950-01-04 11:00:00,-0.0005651575629599392,0.0,0.0,0.0
1950-01-04 11:15:00,-0.0014784265076741576,,,
1950-01-04 11:30:00,0.0014146725879982114,,,
1950-01-04 11:45:00,-0.002760903676971793,,,
1950-01-04 12:00:00,0.00024266484251711518,0.0,0.0,0.0
1950-01-04 12:15:00,-0.0005336960311979055,,,
1950-01-04 12:30:00,0.002269735326990485,,,
1950-01-04 12:45:00,0.003655864857137203,,,
1950-01-04 13:00:00,0.0036564399488270283,0.0,0.0,0.0
1950-01-04 13:15:00,0.004557314794510603,,,
1950-01-04 13:30:00,0.005063099320977926,,,
1950-01-04 13:45:00,0.005148692987859249,,,
1950-01-04 14:00:00,0.004637091886252165,0.0,0.0,0.0
1950-01-04 14:15:00,0.002549863886088133,,,
1950-01-04 14:30:00,0.00011699872993631288,,,
1950-01-04 14:45:00,-0.00015314768825192004,,,
1950-01-04 15:00:00,-0.0001654562947805971,0.0,0.0,0.0
1950-01-04 15:15:00,-0.0005732200224883854,,,
1950-01-04 15:30:00,-0.00107511633541435,,,
1950-01-04 15:45:00,-0.001258472097106278,,,
1950-01-04 16:00:00,-0.001315753092058003,0.0,0.0,0.0
1950-01-04 16:15:00,-0.0010368702933192253,,,
1950-01-04 16:30:00,-0.0008827034034766257,,,
1950-01-04 16:45:00,-0.0010495411697775126,,,
1950-01-04 17:00:00,-0.0010455131996423006,0.0,0.0,0.0
1950-01-04 17:15:00,-0.0009138492750935256,,,
1950-01-04 17:30:00,-0.0010558272479102015,,,
1950-01-04 17:45:00,-0.0008072158670984209,,,
1950-01-04 18:00:00,-0.0008002356626093388,0.0,0.0,0.0
1950-01-04 18:15:00,-0.0007844817009754479,,,
1950-01-04 18:30:00,-0.0002665052015800029,,,
1950-01-04 18:45:00,0.0020627393387258053,,,
1950-01-04 19:00:00,0.004397714976221323,0.0,0.0,0.0
1950-01-04 19:15:00,0.003747076727449894,,,
1950-01-04 19:30:00,0.0029855971224606037,,,
1950-01-04 19:45:00,0.0057378108613193035,,,
1950-01-04 20:00:00,0.005077297333627939,0.0,0.0,0.0
1950-01-04 20:15:00,0.004623088985681534,,,
1950-01-04 20:30:00,0.0025222960393875837,,,
1950-01-04 20:45:00,0.0013088405830785632,,,
1950-01-04 21:00:00,0.0010646100854501128,0.0,0.0,0.0
1950-01-04 21:15:00,-0.00010991468298016116,,,
1950-01-04 21:30:00,-0.0011848886497318745,,,
1950-01-04 21:45:00,-0.0013754210667684674,,,
1950-01-04 22:00:00,-0.0014429708244279027,0.0,0.0,0.0
1950-01-04 22:15:00,-0.0015521483728662133,,,
1950-01-04 22:30:00,-0.0014252427499741316,,,
1950-01-04 22:45:00,-0.0014078927924856544,,,
1950-01-04 23:00:00,-0.0011330493725836277,,,
1950-01-04 23:15:00,-0.0009154505678452551,,,
1950-01-04 23:30:00,-0.0006877059931866825,,,
1950-01-04 23:45:00,-0.00039444223511964083,,,
1950-01-05 00:00:00,0.0002674110000953078,,,
